food_id,food_name,category,cuisine,meal_type,serving_size_g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,vegetarian,vegan,gluten_free,diabetic_friendly,high_protein,low_fat,heart_healthy,weight_loss_friendly,main_ingredients,tags
1084,Ghee Rice,Rice Dish,Bangladeshi/International,Lunch,220,380.1,7.7,58.4,2.2,2.6,1.2,237.0,Yes,No,Yes,No,No,Yes,Yes,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1085,Chicken Congee (Rice Porridge),Rice Dish,Bangladeshi/International,Dinner,220,410.5,7.2,60.3,15.4,1.0,1.9,444.3,No,No,Yes,No,No,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1086,Vegetable Congee,Rice Dish,Bangladeshi/International,Dinner,220,209.5,6.4,32.0,21.2,1.2,1.7,370.8,Yes,No,Yes,No,No,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1087,Ven Pongal,Rice Dish,Bangladeshi/International,Lunch,220,265.7,21.9,46.0,16.0,1.4,1.1,171.1,Yes,No,Yes,No,Yes,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1088,Egg Fried Rice with Vegetables,Rice Dish,Bangladeshi/International,Lunch,220,436.1,5.8,35.9,13.4,3.0,3.1,184.3,No,No,Yes,No,No,No,Yes,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1089,Chicken Shrimp Combo Fried Rice,Rice Dish,Bangladeshi/International,Dinner,220,393.2,21.6,35.9,6.2,0.1,3.0,382.6,No,No,Yes,No,Yes,Yes,Yes,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1090,Thai Basil Fried Rice,Rice Dish,Bangladeshi/International,Dinner,220,351.6,4.6,30.6,10.1,0.9,2.8,629.2,Yes,No,Yes,No,No,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1091,Nasi Goreng,Rice Dish,Bangladeshi/International,Lunch,220,360.8,7.9,58.7,3.8,2.7,1.4,564.2,Yes,No,Yes,No,No,Yes,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1092,Spanish Rice,Rice Dish,Bangladeshi/International,Lunch,220,233.6,20.9,45.8,12.7,2.4,3.9,390.2,Yes,No,Yes,No,Yes,No,Yes,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1093,Mexican Rice,Rice Dish,Bangladeshi/International,Dinner,220,402.2,13.7,61.1,6.0,2.2,2.3,229.5,Yes,No,Yes,No,Yes,Yes,Yes,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1094,Saffron Rice,Rice Dish,Bangladeshi/International,Dinner,220,183.8,20.0,62.6,12.0,0.9,3.2,520.7,Yes,No,Yes,No,Yes,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1095,Peas Pulao,Rice Dish,Bangladeshi/International,Dinner,220,320.6,3.1,44.7,18.7,0.4,1.8,683.2,Yes,No,Yes,No,No,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1096,Chicken Yakhni Pulao,Rice Dish,Bangladeshi/International,Lunch,220,189.9,17.2,34.9,15.9,2.3,2.4,268.9,No,No,Yes,No,Yes,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1097,Beef Tehari (Extra Spicy),Rice Dish,Bangladeshi/International,Lunch,220,437.1,21.5,49.3,2.3,2.4,0.1,643.2,No,No,Yes,No,Yes,Yes,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1098,Kacchi Biryani (Mutton),Rice Dish,Bangladeshi/International,Lunch,220,368.8,15.3,44.9,10.2,1.1,2.2,437.7,No,No,Yes,No,Yes,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1099,Chicken Dum Biryani,Rice Dish,Bangladeshi/International,Dinner,220,210.6,6.3,43.9,5.5,1.8,2.2,359.9,No,No,Yes,No,No,Yes,Yes,Yes,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1100,Hyderabadi Chicken Biryani,Rice Dish,Bangladeshi/International,Dinner,220,351.2,16.3,62.7,20.1,0.3,0.4,610.5,No,No,Yes,No,Yes,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1101,Sindhi Biryani,Rice Dish,Bangladeshi/International,Lunch,220,355.4,14.7,43.2,11.9,2.3,3.7,204.8,Yes,No,Yes,No,Yes,No,Yes,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1102,Vegetable Dum Biryani,Rice Dish,Bangladeshi/International,Dinner,220,315.9,18.3,52.7,19.0,0.6,3.1,453.4,Yes,No,Yes,No,Yes,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1103,Prawn Biryani,Rice Dish,Bangladeshi/International,Lunch,220,232.8,11.9,32.6,21.4,2.7,1.7,601.2,No,No,Yes,No,No,No,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1104,Egg Biryani,Rice Dish,Bangladeshi/International,Dinner,220,182.1,10.1,36.3,7.7,2.6,1.1,611.2,No,No,Yes,No,No,Yes,No,Yes,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1105,Chinese Fried Rice (Mixed),Rice Dish,Bangladeshi/International,Dinner,220,361.8,3.1,61.6,2.7,0.1,3.2,612.4,Yes,No,Yes,No,No,Yes,No,No,"Rice, spices, oil, aromatics","rice,staple,mixed-dish"
1106,Instant Noodles (Maggi Style),Noodles,International/Asian,Dinner,250,317.3,27.1,59.7,10.6,4.9,3.5,686.7,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1107,Chicken Chow Mein,Noodles,International/Asian,Lunch,250,480.5,18.3,29.5,19.6,4.9,3.4,842.5,No,No,No,Yes,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1108,Beef Chow Mein,Noodles,International/Asian,Lunch,250,353.1,7.3,53.0,16.6,3.5,8.3,805.8,No,No,No,No,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1109,Vegetable Chow Mein (2),Noodles,International/Asian,Dinner,250,493.1,8.7,36.3,7.1,1.1,2.1,762.0,Yes,No,No,No,No,Yes,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1110,Shrimp Chow Mein,Noodles,International/Asian,Lunch,250,209.7,21.3,57.2,6.8,2.5,7.9,378.3,No,No,No,No,Yes,Yes,Yes,Yes,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1111,Hakka Noodles (Chicken),Noodles,International/Asian,Dinner,250,422.1,22.9,31.5,20.0,1.9,3.6,804.3,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1112,Hakka Noodles (Vegetable),Noodles,International/Asian,Dinner,250,469.6,20.2,34.6,26.5,3.5,7.1,647.6,Yes,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1113,Singapore Noodles (2),Noodles,International/Asian,Lunch,250,238.8,26.3,29.3,8.3,2.0,3.4,346.4,No,No,No,Yes,Yes,No,Yes,Yes,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1114,Pad Thai (Chicken),Noodles,International/Asian,Dinner,250,519.5,9.8,28.5,23.3,2.7,5.9,675.4,No,No,No,Yes,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1115,Pad Thai (Shrimp),Noodles,International/Asian,Lunch,250,440.6,13.6,36.0,25.9,4.2,3.4,306.1,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1116,Thai Noodle Soup,Noodles,International/Asian,Lunch,250,430.9,19.5,54.9,7.7,2.4,4.8,896.9,No,No,No,No,Yes,Yes,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1117,Chicken Ramen (2),Noodles,International/Asian,Lunch,250,255.4,22.1,57.4,9.4,1.1,2.2,607.0,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1118,Beef Ramen,Noodles,International/Asian,Lunch,250,275.7,13.4,56.5,5.7,1.6,2.7,715.0,No,No,No,No,Yes,Yes,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1119,Vegetable Ramen,Noodles,International/Asian,Lunch,250,293.7,16.1,58.4,13.0,3.2,4.4,747.1,Yes,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1120,Tonkotsu Ramen,Noodles,International/Asian,Dinner,250,352.6,26.8,57.3,10.8,1.8,8.8,730.4,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1121,Miso Ramen,Noodles,International/Asian,Dinner,250,236.0,23.2,45.6,8.8,1.8,7.8,560.1,No,No,No,No,Yes,No,No,Yes,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1122,Udon Noodle Soup,Noodles,International/Asian,Dinner,250,348.3,22.2,53.6,19.3,3.4,5.4,640.3,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1123,Soba Noodles (Cold),Noodles,International/Asian,Dinner,250,514.3,23.8,40.7,25.5,4.8,4.0,545.9,Yes,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1124,Rice Noodle Soup (Pho),Noodles,International/Asian,Dinner,250,339.4,7.6,53.3,14.9,1.7,4.0,429.1,No,No,No,No,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1125,Glass Noodle Salad,Noodles,International/Asian,Dinner,250,330.2,22.9,29.3,12.3,1.0,4.6,579.2,Yes,No,No,Yes,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1126,Egg Noodles Stir-fry,Noodles,International/Asian,Dinner,250,514.6,17.9,38.5,18.8,3.1,2.8,466.8,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1127,Chinese Chilli Garlic Noodles,Noodles,International/Asian,Lunch,250,400.9,19.9,48.9,15.0,4.3,3.6,329.8,No,No,No,No,Yes,No,Yes,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1128,Schezwan Noodles,Noodles,International/Asian,Dinner,250,374.5,27.8,39.7,7.9,1.7,4.6,529.7,No,No,No,No,Yes,Yes,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1129,Yakisoba (Japanese Stir-fry Noodles),Noodles,International/Asian,Lunch,250,299.8,19.8,55.0,27.7,4.6,4.3,805.0,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1130,Lo Mein (Chicken),Noodles,International/Asian,Dinner,250,213.0,17.3,43.5,12.8,1.1,5.8,797.9,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1131,Dan Dan Noodles,Noodles,International/Asian,Dinner,250,453.1,11.3,51.4,14.2,3.2,4.5,667.4,No,No,No,No,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1132,Japchae (Korean Glass Noodles),Noodles,International/Asian,Dinner,250,304.5,27.6,42.3,19.7,4.6,8.7,862.6,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1133,Pancit (Filipino Noodles),Noodles,International/Asian,Lunch,250,210.3,6.1,25.4,7.4,2.3,7.5,561.4,No,No,No,Yes,No,Yes,No,Yes,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1134,Vermicelli Stir-fry,Noodles,International/Asian,Lunch,250,230.8,21.7,53.4,23.8,3.2,2.0,712.9,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1135,Korean Ramyeon (Spicy),Noodles,International/Asian,Lunch,250,290.9,23.1,28.9,26.8,1.3,4.6,667.7,No,No,No,Yes,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1136,Chicken Noodle Soup,Noodles,International/Asian,Dinner,250,294.5,8.9,29.8,15.6,1.5,8.9,751.8,No,No,No,No,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1137,Beef Noodle Soup (Pho Bo),Noodles,International/Asian,Dinner,250,422.9,20.4,43.3,10.5,2.9,5.9,468.3,No,No,No,No,Yes,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1138,Kimchi Noodles,Noodles,International/Asian,Dinner,250,279.0,11.1,35.4,6.9,3.2,9.0,695.7,No,No,No,No,No,Yes,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1139,Sesame Noodles,Noodles,International/Asian,Lunch,250,443.2,6.7,42.3,9.9,3.7,5.7,531.0,Yes,No,No,No,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1140,Drunken Noodles (Pad Kee Mao),Noodles,International/Asian,Dinner,250,236.6,9.8,45.7,17.1,4.4,8.1,487.1,No,No,No,No,No,No,No,No,"Noodles, vegetables, sauce, protein","noodles,asian,stir-fry"
1141,Boiled Egg (2 pcs) (2),Egg,Bangladeshi/International,Lunch,100,168.3,12.8,2.0,5.8,0.9,0.8,213.8,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1142,Fried Egg (Sunny Side Up),Egg,Bangladeshi/International,Breakfast,100,187.0,7.5,3.5,6.3,0.3,1.7,280.5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1143,Plain Omelette,Egg,Bangladeshi/International,Breakfast,100,139.1,6.9,2.0,4.2,0.5,0.5,221.9,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1144,Cheese Omelette,Egg,Bangladeshi/International,Lunch,100,122.8,6.9,6.0,9.0,0.2,0.8,206.5,Yes,No,Yes,Yes,No,No,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1145,Vegetable Omelette,Egg,Bangladeshi/International,Lunch,100,78.0,8.2,1.9,13.1,0.7,0.8,160.0,Yes,No,Yes,Yes,No,No,Yes,No,"Egg, oil, spices","egg,protein,breakfast"
1146,Egg Curry (Dim Bhuna),Egg,Bangladeshi/International,Lunch,100,96.5,8.2,6.5,11.3,0.1,0.1,144.6,Yes,No,Yes,Yes,No,No,Yes,No,"Egg, oil, spices","egg,protein,breakfast"
1147,Egg Bhurji (Scrambled),Egg,Bangladeshi/International,Breakfast,100,102.9,6.4,1.3,7.7,0.1,0.2,137.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1148,Deviled Eggs,Egg,Bangladeshi/International,Lunch,100,128.8,6.8,7.6,16.3,0.3,0.4,327.1,Yes,No,Yes,Yes,No,No,No,No,"Egg, oil, spices","egg,protein,breakfast"
1149,Egg Salad,Egg,Bangladeshi/International,Lunch,100,165.5,11.6,3.6,4.0,0.2,1.8,271.5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1150,Poached Egg,Egg,Bangladeshi/International,Lunch,100,197.9,11.5,2.5,13.5,0.2,0.7,214.8,Yes,No,Yes,Yes,No,No,Yes,No,"Egg, oil, spices","egg,protein,breakfast"
1151,Egg Masala Curry,Egg,Bangladeshi/International,Breakfast,100,169.9,9.4,1.2,17.6,0.9,0.3,318.5,Yes,No,Yes,Yes,No,No,No,No,"Egg, oil, spices","egg,protein,breakfast"
1152,Half Boiled Egg,Egg,Bangladeshi/International,Breakfast,100,159.1,13.8,6.2,10.8,0.2,0.2,338.4,Yes,No,Yes,Yes,Yes,No,Yes,No,"Egg, oil, spices","egg,protein,breakfast"
1153,Egg Drop Sandwich Filling,Egg,Bangladeshi/International,Lunch,100,195.3,10.2,2.5,6.1,0.1,0.6,310.3,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Egg, oil, spices","egg,protein,breakfast"
1154,Spicy Egg Curry (Dim Kosha),Egg,Bangladeshi/International,Lunch,100,143.6,8.8,5.9,13.3,0.3,0.9,341.4,Yes,No,Yes,Yes,No,No,Yes,No,"Egg, oil, spices","egg,protein,breakfast"
1155,Steamed Egg,Egg,Bangladeshi/International,Lunch,100,176.5,13.1,8.0,16.0,0.9,1.2,98.3,Yes,No,Yes,Yes,Yes,No,No,No,"Egg, oil, spices","egg,protein,breakfast"
1156,Whole Milk (1 cup),Dairy,Bangladeshi/International,Snack,100,286.9,15.1,2.6,34.3,0.9,20.1,88.0,Yes,No,Yes,No,Yes,No,No,No,"Milk, cream","dairy,calcium,protein"
1157,Skimmed Milk (1 cup),Dairy,Bangladeshi/International,Snack,100,219.2,6.4,22.7,34.1,0.4,22.6,113.0,Yes,No,Yes,No,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1158,Plain Yogurt (Doi),Dairy,Bangladeshi/International,Snack,100,383.7,13.5,29.0,30.7,0.7,27.1,235.6,Yes,No,Yes,No,Yes,No,No,No,"Milk, cream","dairy,calcium,protein"
1159,Sweet Yogurt (Mishti Doi),Dairy,Bangladeshi/International,Snack,100,385.0,11.5,9.4,23.8,0.9,12.3,220.3,Yes,No,Yes,No,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1160,Cheddar Cheese (Slice),Dairy,Bangladeshi/International,Snack,100,397.8,7.6,3.2,18.2,0.3,18.8,228.1,Yes,No,Yes,No,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1161,Mozzarella Cheese (Shredded),Dairy,Bangladeshi/International,Snack,100,203.8,19.4,24.2,10.1,1.0,15.5,349.1,Yes,No,Yes,No,Yes,No,Yes,No,"Milk, cream","dairy,calcium,protein"
1162,Cottage Cheese (Paneer),Dairy,Bangladeshi/International,Snack,100,207.9,4.7,29.1,21.8,0.7,9.8,158.4,Yes,No,Yes,No,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1163,Butter (1 tbsp),Dairy,Bangladeshi/International,Snack,100,327.9,2.3,3.1,9.9,0.6,2.5,166.8,Yes,No,Yes,Yes,No,No,Yes,No,"Milk, cream","dairy,calcium,protein"
1164,Ghee (1 tbsp),Dairy,Bangladeshi/International,Snack,100,194.9,13.9,2.0,8.8,0.4,9.2,432.3,Yes,No,Yes,No,Yes,No,No,Yes,"Milk, cream","dairy,calcium,protein"
1165,Paneer Butter Masala,Dairy,Bangladeshi/International,Snack,100,279.5,15.8,6.3,3.0,0.3,29.9,114.4,Yes,No,Yes,No,Yes,Yes,Yes,No,"Milk, cream","dairy,calcium,protein"
1166,Palak Paneer,Dairy,Bangladeshi/International,Snack,100,250.7,3.5,8.1,16.6,0.4,24.5,325.8,Yes,No,Yes,No,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1167,Malai Kofta,Dairy,Bangladeshi/International,Snack,100,192.1,19.4,4.7,9.1,0.3,10.0,290.7,Yes,No,Yes,No,Yes,No,Yes,Yes,"Milk, cream","dairy,calcium,protein"
1168,Cream Cheese,Dairy,Bangladeshi/International,Snack,100,284.4,7.8,18.2,23.9,0.2,4.9,286.1,Yes,No,Yes,Yes,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1169,Condensed Milk,Dairy,Bangladeshi/International,Snack,100,148.4,3.5,17.9,22.0,0.5,11.9,440.4,Yes,No,Yes,No,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1170,Powdered Milk,Dairy,Bangladeshi/International,Snack,100,197.3,4.5,14.4,11.0,0.9,21.7,244.8,Yes,No,Yes,No,No,No,Yes,No,"Milk, cream","dairy,calcium,protein"
1171,Chhena,Dairy,Bangladeshi/International,Snack,100,194.0,9.6,13.5,1.0,0.6,28.8,222.0,Yes,No,Yes,No,No,Yes,Yes,Yes,"Milk, cream","dairy,calcium,protein"
1172,Cream (Fresh),Dairy,Bangladeshi/International,Snack,100,312.1,13.1,10.5,8.5,0.5,4.7,280.8,Yes,No,Yes,Yes,Yes,No,Yes,No,"Milk, cream","dairy,calcium,protein"
1173,Buttermilk,Dairy,Bangladeshi/International,Snack,100,243.6,7.3,23.1,13.7,0.4,1.2,407.6,Yes,No,Yes,Yes,No,No,No,No,"Milk, cream","dairy,calcium,protein"
1174,Vanilla Ice Cream (Scoop),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,321.2,3.3,19.5,3.9,0.8,31.2,70.0,Yes,No,No,No,No,Yes,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1175,Chocolate Ice Cream (Scoop),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,142.4,2.5,31.0,8.6,0.1,33.5,110.9,Yes,No,No,No,No,No,Yes,Yes,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1176,Strawberry Ice Cream (Scoop),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,290.1,1.3,23.5,5.5,0.7,27.4,56.8,Yes,No,No,No,No,Yes,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1177,Mango Ice Cream (Scoop),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,275.4,5.3,26.1,8.3,1.0,15.2,88.2,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1178,Kulfi (Traditional),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,278.2,1.6,18.0,13.3,0.1,17.4,54.5,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1179,Falooda,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,229.0,5.2,30.0,3.9,0.1,25.1,147.9,Yes,No,No,No,No,Yes,Yes,Yes,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1180,Ice Lolly (Fruit),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,308.7,5.2,32.8,17.0,0.7,36.5,104.1,Yes,No,No,No,No,No,No,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1181,Chocolate Bar Ice Cream,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,219.4,4.2,23.0,16.9,0.7,19.3,119.0,Yes,No,No,No,No,No,No,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1182,Cone Ice Cream,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,245.7,3.4,25.8,14.3,1.0,27.3,110.1,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1183,Sundae (Chocolate),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,210.0,4.5,20.9,10.1,0.4,15.7,84.8,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1184,Frozen Yogurt,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,249.8,1.1,26.2,14.0,0.9,30.5,35.1,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1185,Sorbet (Mango),Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,328.6,5.8,30.6,15.3,0.3,39.5,72.9,Yes,No,No,No,No,No,No,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1186,Pista Kulfi,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,316.8,3.5,27.4,15.0,0.4,16.6,108.7,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1187,Malai Kulfi,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,200.9,4.6,27.2,15.2,0.8,22.0,121.5,Yes,No,No,No,No,No,No,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1188,Rabri,Ice Cream/Frozen Dessert,Bangladeshi/International,Dessert,100,189.7,3.0,42.7,14.0,0.4,26.8,109.1,Yes,No,No,No,No,No,Yes,No,"Milk, sugar, flavoring","dessert,frozen,high-sugar"
1189,Potato Chips (Salted),Packaged Snack,International,Snack,50,401.6,14.1,57.1,23.1,1.5,9.5,675.4,Yes,Yes,No,No,Yes,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1190,Potato Chips (Spicy),Packaged Snack,International,Snack,50,321.8,10.4,44.1,11.1,4.4,5.7,203.1,Yes,Yes,No,No,No,No,Yes,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1191,Banana Chips,Packaged Snack,International,Snack,50,237.2,14.2,46.7,29.0,4.9,20.6,553.0,Yes,Yes,No,No,Yes,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1192,Chanachur (Bombay Mix),Packaged Snack,International,Snack,50,282.8,13.8,36.1,32.3,4.0,11.7,185.4,Yes,Yes,No,No,Yes,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1193,Salted Peanuts,Packaged Snack,International,Snack,50,414.2,4.4,59.6,11.8,4.1,16.0,612.4,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1194,Cream Crackers,Packaged Snack,International,Snack,50,523.2,6.9,54.5,19.4,5.0,15.2,259.9,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1195,Digestive Biscuits,Packaged Snack,International,Snack,50,288.4,8.3,40.0,15.0,1.6,20.7,594.8,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1196,Marie Biscuits,Packaged Snack,International,Snack,50,267.3,10.0,52.0,26.7,1.8,20.6,641.3,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1197,Chocolate Wafer Biscuit,Packaged Snack,International,Snack,50,325.8,7.9,49.1,11.8,1.7,18.8,651.0,Yes,No,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1198,Cheese Crackers,Packaged Snack,International,Snack,50,424.8,9.0,59.1,24.3,2.9,10.1,490.2,Yes,No,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1199,Popcorn (Salted),Packaged Snack,International,Snack,50,395.5,4.7,32.4,20.7,2.5,3.6,193.0,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1200,Popcorn (Caramel),Packaged Snack,International,Snack,50,473.8,6.6,34.1,15.8,3.4,9.6,273.2,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1201,Corn Puffs,Packaged Snack,International,Snack,50,529.2,14.1,38.8,27.6,1.3,22.0,682.5,Yes,Yes,No,No,Yes,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1202,Nachos Chips,Packaged Snack,International,Snack,50,226.2,9.9,59.9,33.3,3.0,11.2,181.2,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1203,Pretzels,Packaged Snack,International,Snack,50,444.1,4.3,46.5,32.9,2.1,2.7,335.9,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1204,Rice Crackers,Packaged Snack,International,Snack,50,291.3,7.0,56.8,13.5,3.2,18.9,658.3,Yes,Yes,No,No,No,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
1205,Energy Bar,Packaged Snack,International,Snack,50,432.2,13.5,38.2,11.8,4.8,22.8,536.7,Yes,Yes,No,No,Yes,No,No,No,"Potato/corn/wheat, oil, salt","packaged,processed,snack"
